SPY,EFA,EEM,TLT
88.742485,34.290028,20.80566,50.386105
89.082718,34.680649,21.478615,50.238911
87.458099,34.15416,20.839304,50.369743
87.770515,34.6297,21.444969,50.353394
87.860764,34.805195,21.781448,50.108059
87.937141,34.924084,21.792662,49.562767
88.423149,35.337364,22.308598,49.350132
89.242371,35.524178,22.564318,49.350132
89.172958,35.552479,22.458887,49.30106
88.520302,35.586456,22.606945,49.437332
89.138199,35.694019,22.595726,49.268299
88.103783,35.292065,22.01474,49.36134
87.666397,35.201485,21.714144,49.711517
87.8955,35.150543,22.230087,49.810005
87.117882,34.890114,21.646851,49.574738
87.909393,35.014671,21.714144,49.45985
87.76355,35.082596,21.770227,49.684212
87.923233,35.003342,21.736586,49.410587
87.76355,34.759907,21.200455,49.416073
88.693916,35.144867,21.736586,49.241005
89.006317,34.827847,21.624418,49.36134
89.672852,35.161854,22.185225,49.372253
89.429794,35.059956,22.156063,49.766254
89.20768,35.065609,21.960901,49.684212
89.749184,35.331696,22.079796,50.023407
89.617287,35.422268,22.073063,49.897541
89.846413,35.541157,22.115681,49.820969
89.881134,35.665703,22.31757,49.738865
89.027138,35.337364,21.736586,49.985126
89.818634,35.699677,22.337757,49.683071
89.811707,35.631737,22.355707,49.33717
89.395088,35.48455,21.983326,49.051655
88.985512,35.348671,21.646851,48.623371
88.846619,34.91843,20.884171,48.656292
89.034081,35.0373,21.007544,48.639812
88.437004,34.997677,20.794441,48.656292
89.277084,35.529831,21.231863,48.475086
89.443726,35.824223,21.209431,48.436691
90.38102,36.203526,21.871174,48.760597
90.783707,36.333736,22.124657,48.497028
90.971153,36.452618,21.92725,48.936337
91.047104,36.628098,22.082033,48.788078
90.900742,36.701717,22.207653,48.86496
90.32917,36.322414,21.759012,48.612347
90.879829,36.662075,21.999029,48.716694
90.691628,36.220516,21.794907,48.562962
90.761353,36.509228,21.983326,48.919853
90.628883,36.446949,22.117933,48.738651
90.071228,36.095963,21.714144,48.282902
90.635841,36.57151,22.129141,48.052254
90.475502,37.013081,22.241299,47.717319
90.496452,36.752659,22.207653,47.700844
90.426788,37.154621,22.835745,47.716267
91.005333,37.44899,22.970337,47.666683
91.318954,37.573544,23.205883,47.732826
91.221352,37.607498,23.086987,47.369022
90.294296,37.177254,22.734804,46.906048
90.433731,37.245193,22.656296,46.994194
89.666969,36.99609,22.463375,47.15958
89.834282,36.814934,22.593487,46.872955
89.715759,36.911167,22.701162,46.542263
89.680954,37.081009,22.970337,46.713131
91.102875,37.839619,23.73303,46.795815
91.277168,38.100033,23.878839,46.509178
91.402618,37.930191,23.793591,46.470577
91.416527,38.184948,23.979782,46.740704
91.249237,38.224571,23.665737,46.928089
90.872856,38.201946,23.340469,46.371384
90.893784,38.439701,23.800329,46.294205
91.332916,38.507645,23.425709,46.354832
91.639595,38.513306,23.65452,46.387928
90.893784,38.496319,23.647783,46.039291
91.576866,39.085087,24.065025,46.161049
91.235336,38.852966,24.091944,46.061443
91.562935,39.153023,24.327473,45.983963
92.37146,39.753117,24.720039,46.260628
92.259956,39.719151,24.899487,46.288311
92.441177,39.956921,24.921919,46.260628
92.39241,39.832382,24.652735,46.343628
91.277168,39.43042,24.024641,46.11676
90.085213,38.920895,23.396545,45.734966
90.266418,38.586906,22.835745,45.917545
90.13398,38.530277,22.95015,46.260628
88.419281,37.3018,22.162788,45.972912
87.973152,37.188576,21.736586,46.598194
88.593521,37.375389,22.205412,46.719948
87.917419,36.554516,21.160084,46.819572
87.248283,36.565823,20.929031,46.791859
87.945267,36.543201,20.78322,46.813999
89.032684,37.035721,21.667044,46.631393
89.485764,37.335766,21.601988,46.598194
87.896492,36.769638,20.671068,46.576046
88.879311,37.041382,21.018759,46.29937
89.729713,37.279156,21.449453,46.506023
89.917923,37.641472,21.669285,47.106071
88.60743,36.826256,20.749577,47.044945
88.391403,36.379017,20.59704,47.267166
87.729233,35.880833,20.143913,47.278294
87.652534,35.088261,19.785,47.372715
87.373734,35.048637,19.527033,47.62273
86.425705,34.748589,18.800236,47.66161
85.422012,33.661629,18.383005,47.694954
86.084213,34.148487,18.910152,47.217178
87.910461,35.326031,20.011562,46.944954
87.269836,35.042969,19.897156,46.839378
86.583717,34.867462,19.156908,46.772705
86.877754,35.076935,19.392443,46.694958
87.521904,35.529831,20.020535,46.706066
87.136833,35.343018,19.661625,46.439392
87.122841,35.241116,19.627972,46.344948
87.507904,35.518524,19.627972,46.256073
86.751755,34.861813,19.257849,46.483822
87.339844,35.258099,19.861265,46.239399
89.104141,36.560177,21.041187,46.394939
89.111122,37.018734,21.06362,46.844948
89.475189,37.211227,21.530212,46.798615
88.964134,36.503563,20.861736,46.424961
89.223152,36.888538,21.287943,46.709412
88.642082,36.718693,20.884171,47.010593
88.810074,37.024399,21.052408,47.055191
89.202164,37.126293,21.153351,47.205803
88.25,36.42997,20.682278,47.216953
86.814743,35.79026,19.863512,47.400982
86.478691,35.48455,19.964457,47.428902
86.352692,34.986355,19.65041,47.501389
86.793777,34.929745,19.924078,47.094254
87.997917,35.79026,21.153351,47.540443
87.395828,35.597767,20.545446,47.679859
86.779732,35.597767,20.146154,47.590622
88.361992,36.243153,21.052408,47.562698
88.677063,36.231831,21.108488,47.423306
88.796104,36.486572,21.018759,47.596191
88.712036,36.713024,21.308136,47.523674
89.601257,37.44899,21.765745,47.796967
89.510208,37.31879,21.557127,47.858303
89.069122,37.058365,21.209431,47.853832
89.671227,37.465973,21.48983,48.033009
89.909264,37.403698,21.467396,48.04422
89.755234,37.432007,21.512262,48.335407
89.545212,37.199894,21.377668,48.36343
89.202164,37.069691,21.377668,48.257023
88.901115,37.250843,21.458426,48.100235
89.174156,37.335766,21.678263,48.027451
88.922119,37.013081,21.415806,47.820259
88.992126,37.137627,21.501041,47.736202
90.056305,37.941517,22.028191,48.139454
90.80545,38.286846,22.24354,48.464188
91.036446,38.145317,22.274944,48.447372
91.498573,38.303841,22.064087,48.587353
91.106483,38.184948,21.949684,48.760948
91.099464,38.077393,21.942959,48.777779
90.84742,37.941517,21.545906,48.800163
90.770424,37.833954,21.487587,48.889751
90.882454,37.805641,21.548157,48.962563
91.316505,37.964161,21.792662,49.007332
91.421532,38.269878,21.866688,49.074532
91.477531,38.269878,21.960901,49.20335
91.463501,38.269878,21.898096,49.320915
92.009659,38.552925,22.142599,49.337826
92.184654,38.756729,22.263731,49.028603
91.372528,38.10569,21.624418,48.961121
90.952446,37.647125,21.377668,49.056728
91.211502,37.658455,21.552641,49.096024
91.302505,37.432007,21.088299,49.051086
92.198692,37.862251,21.449453,49.298439
92.56974,37.788662,21.770227,49.320915
92.576729,37.839619,21.590771,49.208515
92.794006,37.760361,21.718636,49.169167
92.920593,37.91888,21.963148,49.090466
92.68856,37.567875,21.624418,49.641357
93.180771,37.935856,22.068575,49.714455
92.730728,38.026436,21.530212,50.169842
92.44944,37.839619,21.256538,50.417187
93.159653,37.998131,21.50329,50.771347
93.933189,38.088703,21.756779,50.557766
94.045708,38.332142,21.707417,50.411594
94.010567,38.439701,21.882387,50.327232
93.933189,38.354786,21.707417,50.265415
93.581604,38.462357,21.671532,50.403122
93.778496,38.496319,21.377668,50.335377
94.875481,38.864307,21.949684,50.702286
95.058304,38.909592,22.241299,50.346699
94.938789,38.564255,22.185225,49.821781
94.995056,38.592556,22.102222,49.957245
95.12162,38.637848,22.301865,49.562153
95.009087,38.609531,22.182978,49.415379
95.831841,39.022812,22.723587,49.443584
96.077965,39.090748,22.858175,49.195263
96.225639,39.237938,22.920992,49.415379
95.923233,38.994503,22.620398,49.454865
96.04985,39.090748,22.842484,49.556465
96.204521,39.385136,22.943422,49.466179
96.225639,39.509686,22.835745,49.415379
96.668663,39.543648,22.815554,49.217842
96.956947,39.549305,22.945665,49.217842
97.287437,39.826706,23.212605,49.607254
97.589836,40.132412,23.26869,49.929039
96.97802,39.855007,22.88061,50.160412
96.9077,39.770092,22.802099,50.301514
96.893654,39.79274,23.239525,50.690979
96.239693,39.724792,23.006237,50.971462
96.183418,39.872002,23.078011,50.761826
96.014671,39.719151,23.149792,50.161209
97.097603,40.307903,23.699379,50.30854
97.470291,40.353203,23.598436,50.540817
97.681221,40.364521,23.659004,50.722153
97.167915,40.160721,23.739758,50.693813
97.210136,40.319229,23.773411,50.91481
97.449181,40.064484,23.854158,50.903427
98.180496,40.50605,24.226532,51.101768
98.461769,40.49474,24.271399,50.909115
98.714935,40.409813,24.026886,50.676846
98.743088,40.290924,23.999968,50.965794
98.799324,39.985222,23.90576,51.045101
98.897774,40.183365,24.287106,51.169735
99.094688,40.57399,24.457582,51.254749
98.693848,40.358856,24.453094,51.34539
97.336662,40.024837,23.990995,51.532406
97.758606,40.3815,24.130079,51.640034
98.778275,40.840061,24.520399,51.521065
98.820427,41.01556,24.630301,51.861027
98.602402,40.964607,24.52936,51.992966
99.354858,41.230694,25.040813,52.083954
99.783798,41.462799,25.478239,51.83942
99.699432,41.372231,25.303263,51.737041
99.263474,41.513744,25.213535,51.697227
99.446289,41.411846,25.101376,51.321857
99.734589,41.581688,25.112595,51.543648
99.657227,41.751526,24.809763,51.651714
99.762718,41.91003,24.944353,51.191059
100.641708,42.079876,25.370562,51.003372
100.650902,41.91003,25.482721,51.031822
100.375107,41.847752,25.305513,51.048904
100.566032,42.034569,25.14624,50.98064
100.509483,41.960995,25.424492,50.974941
100.141777,41.939598,25.378983,51.230896
99.526604,41.841324,25.469992,50.838482
100.11348,41.82399,25.70661,50.991997
100.771133,42.344242,26.072901,50.617111
100.559006,42.373169,26.02285,50.502953
100.141777,42.326923,25.975073,50.463013
99.964989,42.494553,26.195755,50.82251
100.177155,42.373169,25.834013,51.130672
99.378067,41.737259,25.078667,50.908138
99.837692,41.795074,25.260681,50.999409
99.752808,41.835533,24.696451,50.999409
100.085213,41.51759,24.639566,50.771191
100.523605,41.783512,24.951265,50.474415
101.287323,42.257542,25.458611,50.240463
101.089317,42.205505,25.54962,50.348877
101.131714,42.228634,25.442692,50.194786
100.792305,42.084122,25.174223,50.348877
100.990311,42.598618,25.626978,50.211926
100.679245,42.384708,25.597397,50.331745
100.976151,42.760475,26.179825,50.00074
101.789375,43.037952,26.407339,49.995049
100.594345,42.33847,25.595127,49.635563
100.502419,42.419399,25.75211,49.595619
100.445816,42.465656,25.410843,49.487175
100.969063,42.754692,25.80444,49.544247
101.647942,42.916565,26.004646,49.960823
102.256104,43.27496,26.323164,49.900646
102.397438,43.188248,26.243534,49.963673
102.425751,43.0495,26.268551,50.032448
102.454063,43.384796,26.527933,50.307453
102.680336,43.506191,26.425543,50.45644
102.545959,43.332779,26.284485,50.49654
101.78231,43.147785,25.970524,50.210052
101.435768,42.980141,25.79306,50.095425
102.291397,43.529308,26.202583,49.986607
102.963188,44.118954,26.766813,50.462181
103.097542,44.17099,26.782742,50.611164
103.047989,44.153629,26.844168,50.78878
103.267227,44.217224,26.914696,50.903366
103.224785,43.991776,26.994324,50.817448
103.147072,44.188335,26.926069,50.542427
102.743988,44.327061,26.732685,50.903366
102.652061,44.350185,26.721315,51.241417
98.642723,42.563923,24.548573,51.888863
99.653877,42.864525,25.162853,51.653957
99.356888,42.425179,24.801107,51.621204
98.055756,41.852905,24.571316,51.879986
97.122398,40.985775,23.941107,51.966309
98.784119,42.257542,24.992218,51.811024
98.685135,42.269112,24.839785,52.012295
99.519554,42.766251,25.481369,51.966309
99.547791,42.835629,25.526873,51.419857
99.696304,43.113094,25.651999,51.621204
97.758789,42.084122,24.905758,51.931789
98.487129,42.10146,25.110519,51.695999
98.62149,42.292221,25.315285,51.690228
98.345329,42.344242,25.099144,51.678696
99.530876,42.997478,25.649736,51.569466
100.077492,43.361664,25.81809,51.598164
101.724533,44.286594,26.591627,51.621204
101.646461,44.118954,26.477867,51.212826
101.795525,44.222996,26.600727,51.069046
101.660675,44.240345,26.584801,51.132305
101.419243,44.043808,26.466496,51.046036
100.680984,43.656483,25.993275,50.942509
100.787453,44.038029,26.509729,50.873447
100.808769,44.107391,26.505169,50.775684
100.922272,44.222996,26.687181,50.859982
102.008492,44.592972,27.124012,50.796467
102.122093,44.777962,27.29464,50.848423
102.398979,44.939827,27.31967,50.65794
102.540947,44.905144,27.476648,50.323132
102.661667,45.240429,27.606335,50.473198
102.242783,45.020752,27.351522,50.438549
102.697105,45.321362,27.808819,50.450073
103.16568,45.471661,27.945324,50.294216
104.14537,45.951469,28.277496,50.571331
104.422203,45.957233,28.125055,50.854172
104.549995,45.939907,27.915756,51.108238
104.521637,45.766479,27.690514,51.021622
105.508423,46.292534,28.020401,50.88887
105.11084,45.841621,27.908924,51.073586
105.153465,45.812737,27.904381,51.264069
106.11895,46.240505,28.250191,51.085129
106.239647,46.026615,28.175116,50.715656
106.154457,45.928345,28.034056,50.704113
105.274101,45.760696,27.49258,51.235233
105.543907,45.714455,27.601782,51.272316
106.161514,46.061302,28.150091,51.243343
106.73658,46.124889,28.386696,51.12743
107.141228,46.558456,28.377594,51.336067
107.16256,46.627819,28.561882,51.475128
107.020515,46.246281,28.191034,51.359211
107.311615,46.500648,28.646063,51.156422
106.189926,45.58149,27.945324,51.278103
107.098701,46.350338,28.65517,51.098495
106.864388,46.176907,28.370773,50.965244
106.892776,46.257847,28.404896,50.947842
107.623985,46.327217,28.816696,50.913105
107.411011,46.090206,28.712044,50.704494
108.348091,46.442833,28.859928,50.368435
108.291306,46.228951,28.912256,50.519096
108.206123,46.269402,28.916801,50.258358
108.220314,46.506409,28.871296,50.113483
107.240646,46.061302,28.177393,50.159824
107.687874,46.356121,28.609663,50.04398
108.078384,46.413933,28.511826,50.038158
108.958626,46.610466,28.803043,50.142467
108.845024,46.841713,28.884954,50.049725
109.384598,47.14809,29.606165,49.7868
109.398811,47.275269,29.474211,50.013683
108.965813,47.032478,29.371826,49.699554
107.794342,46.356121,28.632418,49.676273
105.849174,45.564148,28.191034,48.786339
107.22644,46.061302,28.689295,48.745605
107.411011,46.217377,28.935005,48.605957
106.239647,45.396492,28.432199,47.902115
107.82988,45.986153,29.000977,48.472195
108.518501,46.327217,29.456007,48.350056
109.13591,46.70298,30.127163,48.681606
109.007568,46.963108,30.154474,48.582733
109.278534,47.00935,30.188602,49.036442
107.75988,46.454403,29.931511,48.640903
108.358826,46.876381,30.304636,48.408222
107.339226,46.228951,29.904207,48.722328
106.825859,46.217377,29.676693,48.989906
105.727867,45.986153,29.417328,49.001518
107.232277,46.315655,29.83596,49.048084
107.218002,46.350338,29.842773,49.036442
107.253639,46.691395,29.947443,49.542561
108.223343,47.367752,30.55489,49.80291
108.615448,47.593216,30.798321,49.499321
108.501343,47.35619,30.934835,48.944572
109.071777,47.697258,31.464949,48.746033
109.157349,47.812881,31.769812,48.921192
107.603027,47.229015,31.144159,49.750385
108.365891,47.674137,31.401237,49.236565
110.077072,48.338932,32.090595,49.067196
110.405022,48.304245,32.488735,49.2015
110.39077,48.19442,32.170212,49.674488
110.33371,48.032547,32.145199,49.569355
110.134117,47.864902,31.75161,49.756237
110.561867,48.136593,32.067841,49.744568
109.442459,47.63945,31.847155,50.194187
109.777611,47.92849,32.768574,50.112465
107.873955,47.205898,31.646955,50.299282
108.094963,47.078724,31.828959,50.398533
105.535362,45.512131,30.206795,50.818958
103.460609,44.882015,29.815474,50.964928
105.079071,45.679756,30.791502,50.818958
103.895546,45.621952,30.161299,51.186882
104.401726,45.697109,30.042992,51.076042
105.235916,45.835838,30.375153,51.204994
102.526596,45.009193,29.06468,51.54504
104.244888,45.500553,29.58341,51.169861
105.357147,45.656647,29.804096,51.128799
106.825859,46.396591,30.805153,50.507488
103.66021,45.072777,29.531092,50.577793
103.175438,44.298161,29.019182,50.460545
103.54615,44.384869,29.305845,50.607086
101.963356,43.9571,28.548233,50.741932
100.558769,42.928112,27.426603,50.56023
101.314545,42.743134,26.960196,51.081902
103.175438,43.136215,27.813368,50.876766
103.125473,43.27496,27.870245,50.906059
103.332268,43.246056,27.767866,51.152222
104.558594,44.269249,28.962307,51.070217
104.465881,44.465801,29.110172,51.246029
105.756447,45.240429,29.804096,51.498119
104.772476,44.76062,29.940609,51.767811
102.469551,43.858822,28.723421,51.855724
104.480179,44.864674,29.860973,51.715034
104.202118,44.552505,29.708551,52.060886
105.228821,45.332909,30.475266,52.101948
106.291122,45.749138,30.989439,52.126659
105.371368,45.084335,30.520767,52.544544
